name,price_eur,display_inch,display_cm,display_resolution,display_ratio,weight_kg,height_mm,width_mm,depth_mm,operating_system,cpu_processor,ram_memory,gpu_integrated,gpu_extra,internal_storage_gb,storage_type,battery_life_h,battery_capacity_wh,psu_watts,audio_system,speakers_count,has_touchscreen,keyboard_backlit,keyboard_numpad,has_webcam,has_bluetooth,bluetooth_version,wifi_standard,product_ean,product_sku,release_year,category
Lenovo ThinkPad E14 G4 Core i7 16GB 1TB SSD W11P,997.31,14,35.6,1920x1080,16:09,1.64,17.9,324,220.7,Windows 11 Pro,Intel SoC,16,Intel Iris Xe Graphics,-,1,SSD,-,57,65,Dolby Audio,2,FALSE,TRUE,FALSE,TRUE,TRUE,5.2,WiFi 6 (802.11ax),1.97E+11,21E3005VGE,-,Notebooks
Microsoft Surface Pro 9 i7 16GB 256GB plati 2880x1920 W11P,1448.16,13,33,2880x1920,3:02,879,209,287,9.3,Windows 11 Pro,i71265U,16,-,-,-,SSD,15.5,47.7,65,Dolby Atmos,2,FALSE,FALSE,FALSE,TRUE,TRUE,5.1,WiFi 6E (802.11ax),1.96E+11,QIM00004,-,Notebooks
ACER AN5175596S6 I912900H,1548.99,17.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,FALSE,FALSE,FALSE,FALSE,FALSE,-,-,4.71E+12,NH.QLFEG.00P,-,Notebooks
Acer ACER B4B EX 15 EX21533397W i3 Linux FHD,420.57,15.6,39.6,1920x1080,-,1.7,-,-,-,Nein,i3N305,8,Intel® UHD Graphics,-,256,SSD,11.5,42,45,-,2,FALSE,FALSE,TRUE,FALSE,TRUE,5.1,WiFi 6 (802.11ax),4.71E+12,NX.EH6EG.004,-,Notebooks
LENOVO X13 YOGA G4 I71355U 16GB 512GB SSD WUXGA W11P 4G,1938.9,13.3,33.8,1920x1200,16:10,1.21,16.4,301.7,214.6,Windows 11 Pro,Intel SoC,16,Intel Iris Xe Graphics,-,512,SSD,-,54.7,65,Dolby Audio,2,TRUE,TRUE,FALSE,TRUE,TRUE,5.1,WiFi 6E (802.11ax),1.98E+11,21F2001EGE,-,Notebooks
Lenovo ThinkPad T14s G4 i71355U 16/512GB SSD WUXGA W11P,2017.69,14,35.6,1920x1200,16:10,1.25,16.9,317.5,226.9,Windows 11 Pro,Intel SoC,16,Intel Iris Xe Graphics,-,512,SSD,-,57,65,Dolby Audio,2,FALSE,TRUE,FALSE,TRUE,TRUE,5.1,WiFi 6E (802.11ax),1.98E+11,21F6004PGE,-,Notebooks
APPLE MacBook Air Apple M2 Chip 8Core CPU und 10Core GPU 8GB gem. RAM 256GB SSD DE  Space Grau,1439.04,15.3,38.9,2880x1864,-,1.51,11.5,340.4,237.6,macOS Ventura,M2,8,Apple GPU,-,256,SSD,-,66.5,35,Dolby Atmos,6,FALSE,TRUE,FALSE,TRUE,TRUE,5.3,WiFi 6 (802.11ax),1.94E+11,MQKP3D/A,2023,Notebooks
APPLE MacBook Air Apple M2 Chip 8Core CPU und 10Core GPU 8GB gem. RAM 256GB SSD DE  Mitternacht,1434.13,15.3,38.9,2880x1864,-,1.51,11.5,340.4,237.6,macOS Ventura,M2,8,Apple GPU,-,256,SSD,-,66.5,35,Dolby Atmos,6,FALSE,TRUE,FALSE,TRUE,TRUE,5.3,WiFi 6 (802.11ax),1.94E+11,MQKW3D/A,2023,Notebooks
LENOVO ThinkVision M14d QHD 16:10 IPS 300nits 2xUSBC DP,278.97,14,35.6,2240x1400,16:10,400,215.3,314.4,4.6,-,-,-,-,-,-,-,-,-,-,-,-,FALSE,FALSE,FALSE,FALSE,FALSE,-,-,1.96E+11,63AAUAT6WL,-,Notebooks
Lenovo TP E14 G4 R55625U 8GB,708.45,14,35.6,1920x1080,16:09,1.64,17.9,324,220.7,Windows 11 Pro,AMD SoC,8,AMD Radeon Graphics,-,256,SSD,15,57,65,Dolby Audio,2,FALSE,TRUE,FALSE,TRUE,TRUE,5.2,WiFi 6 (802.11ax),1.96E+11,21EB0042GE,-,Notebooks
LENOVO TP L13 G4 I51335U 16GB,1126.46,13.3,33.8,1920x1200,16:10,1.26,17.2,305,218,Windows 11 Pro,Intel SoC,16,Intel Iris Xe Graphics,-,512,SSD,-,46,65,Dolby Audio Premium,2,FALSE,TRUE,FALSE,TRUE,TRUE,5.1,WiFi 6 (802.11ax),1.97E+11,21FG000BGE,-,Notebooks
Fujitsu LIFEBOOK A3511 i51135G7 FHD 8GB 512GB SSD DVD W11P,545.47,6,39.6,1920x1080,-,1.95,23.9,361,244,Windows 11 Pro,i51135G7,8,Intel Iris Xe Graphics,-,512,SSD,-,-,-,-,2,FALSE,FALSE,TRUE,TRUE,TRUE,5.1,WiFi 6 (802.11ax),4.07E+12,FPC0C012BP,-,Notebooks
LENOVO T16 G2 I51335U 16GB,1660.03,16,40.6,1920x1200,16:10,1.67,20.5,361.9,255.5,Windows 11 Pro,Intel SoC,16,Intel Iris Xe Graphics,-,512,SSD,-,52.5,65,Dolby Audio,2,FALSE,TRUE,TRUE,TRUE,TRUE,5.1,WiFi 6E (802.11ax),1.98E+11,21HH002CGE,-,Notebooks
Lenovo Essential 13w Yoga G2 R57530U 16/512GB IPS 4G W11P,855.63,13.3,33.8,1920x1200,16:10,1.52,17.6,305,216.8,Windows 11 Pro,AMD SoC,16,AMD Radeon Graphics,-,512,SSD,-,51,65,Dolby Audio,2,TRUE,TRUE,FALSE,TRUE,TRUE,5.1,WiFi 6 (802.11ax),1.98E+11,82YR000BGE,-,Notebooks
LENOVO E16 G1 I71355U 16GB,1057.55,16,40.6,1920x1200,16:10,1.97,19.9,356.1,247.7,Windows 11 Pro,Intel SoC,16,Intel Iris Xe Graphics,-,512,SSD,-,57,65,Dolby Atmos,2,FALSE,TRUE,TRUE,TRUE,TRUE,5.1,WiFi 6 (802.11ax),1.98E+11,21JN004MGE,-,Notebooks
Acer Extensa 215 EX2155558WN W11P i51235U/8GB/256GB SSD,644.36,15.6,39.6,1920x1080,-,1.84,19.9,362.9,241.3,Windows 11 Pro,i51235U,8,Intel Iris Xe Graphics,-,256,SSD,5.5,40,45,-,2,FALSE,FALSE,TRUE,FALSE,TRUE,5,WiFi 5 (802.11ac),4.71E+12,NX.EGYEG.009,-,Notebooks
LENOVO T16 G2 I71355U 16GB,1858.63,16,40.6,1920x1200,16:10,1.67,20.5,361.9,255.5,Windows 11 Pro,Intel SoC,16,Intel Iris Xe Graphics,-,512,SSD,-,52.5,65,Dolby Audio,2,FALSE,TRUE,TRUE,TRUE,TRUE,5.1,WiFi 6E (802.11ax),1.98E+11,21HH003AGE,-,Notebooks
LENOVO TP L13 YOGA G4 I51335U 16GB 512GB SSD 13.3 WUXGA T. W11P,1271.99,13.3,33.8,1920x1200,16:10,1.32,17.1,305,218,Windows 11 Pro,Intel SoC,16,Intel Iris Xe Graphics,-,512,SSD,-,46,65,Dolby Audio Premium,2,TRUE,TRUE,FALSE,TRUE,TRUE,5.1,WiFi 6 (802.11ax),1.97E+11,21FJ000BGE,-,Notebooks
Lenovo V15 G4 i31315U 8/256 SSD FHD W11P,590.98,15.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,FALSE,FALSE,FALSE,FALSE,FALSE,-,-,1.97E+11,83A1002CGE,-,Notebooks
LENOVO TP L14 G4 I51335U 8GB,1049.99,14,35.6,1920x1080,16:09,1.4,19.8,325.4,217,Windows 11 Pro,Intel SoC,8,Intel Iris Xe Graphics,-,256,SSD,-,57,65,Dolby Audio,2,FALSE,TRUE,FALSE,TRUE,TRUE,5.1,WiFi 6 (802.11ax),1.98E+11,21H1003HGE,-,Notebooks
Dell LATITUDE 5440 I51335U 16GB 256GB 14IN FHD W11P,1032.67,14,35.6,1920x1080,16:09,1.39,1.91,321.4,212,Windows 11 Pro,i51335U,16,Intel Iris Xe Graphics,-,256,SSD,-,54,65,MaxxAudio,2,FALSE,TRUE,FALSE,TRUE,TRUE,-,WiFi 6E (802.11ax),5.40E+12,GXNR8,-,Notebooks
"Notebook 15.6"" Dell Latitude 3540 I51335U 16GB 256GB SSD FHD W11P",924.98,15.6,39.6,1920x1080,16:09,1.81,1.81,359,239.7,Windows 11 Pro,i51335U,16,Intel Iris Xe Graphics,-,256,SSD,-,54,65,MaxxAudio Pro,2,FALSE,TRUE,FALSE,TRUE,TRUE,-,WiFi 6E (802.11ax),5.40E+12,3P3CD,-,Notebooks
LENOVO TP L15 G4 R5P 7530U 8GB,943.42,15.6,39.6,1920x1080,16:09,1.77,19.9,360.2,237,Windows 11 Pro,AMD SoC,8,AMD Radeon Graphics,-,256,SSD,-,57,65,Dolby Audio,2,FALSE,TRUE,TRUE,TRUE,TRUE,5.1,WiFi 6E (802.11ax),1.98E+11,21H7001XGE,-,Notebooks
LENOVO V15 G4 AMD R57520U 8GB,534.5,15.6,39.6,1920x1080,16:09,1.65,19.9,359.2,235.8,Windows 11 Pro,AMD SoC,8,AMD Radeon 610M,-,256,SSD,8.7,38,65,Dolby Audio,2,FALSE,FALSE,TRUE,TRUE,TRUE,5.1,WiFi 5 (802.11ac),1.97E+11,82YU00GWGE,-,Notebooks
LENOVO T16 G2 I51335U 16GB 512GB SSD WUXGA W11P 4G,1720.65,16,40.6,1920x1200,16:10,1.67,20.5,361.9,255.5,Windows 11 Pro,Intel SoC,16,Intel Iris Xe Graphics,-,512,SSD,-,52.5,65,Dolby Audio,2,FALSE,TRUE,TRUE,TRUE,TRUE,5.1,WiFi 6E (802.11ax),1.98E+11,21HH0028GE,-,Notebooks
LENOVO 14s Yoga G3 Intel Core i51335U FHD 16GB 512GB SSD UMA W11P Mineral Grey,1150.73,14,35.6,1920x1080,16:09,1.5,16.9,320,216,Windows 11 Pro,Intel SoC,16,Intel Iris Xe Graphics,-,512,SSD,11.7,60,65,Dolby Atmos,2,TRUE,TRUE,FALSE,TRUE,TRUE,5.1,WiFi 6 (802.11ax),1.97E+11,21JG0007GE,-,Notebooks
Lenovo V15 G3 i51235U 16/512 SSD FHD W11P,668.6,15.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,FALSE,FALSE,FALSE,FALSE,FALSE,-,-,1.97E+11,82TT008RGE,-,Notebooks
LENOVO TP L15 G4 I51335U 8GB 256GB SSD W11P,1040.32,15.6,39.6,1920x1080,16:09,1.77,19.9,360.2,237,Windows 11 Pro,Intel SoC,8,Intel Iris Xe Graphics,-,256,SSD,-,57,65,Dolby Audio,2,FALSE,TRUE,TRUE,TRUE,TRUE,5.1,WiFi 6 (802.11ax),1.98E+11,21H3002DGE,-,Notebooks
"Notebook 15.6"" Dell Latitude 5540 I51335U 8GB 256GB SSD FHD W11P",949.03,15.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,FALSE,FALSE,FALSE,FALSE,FALSE,-,-,5.40E+12,WN26K,-,Notebooks
Dell LATITUDE 5430 I51235U 16GB,1063.74,14,35.6,1920x1080,16:09,1.36,1.93,321.4,212,Windows 10 Pro,i51235U,16,Intel Iris Xe Graphics,-,256,SSD,-,58,65,MaxxAudio Pro,2,FALSE,TRUE,FALSE,TRUE,TRUE,-,WiFi 6E (802.11ax),5.40E+12,51PWX,2022,Notebooks
Dell LATITUDE 5530 I51235U 8GB 256GB SSD W10P,1026.19,15.6,39.6,1920x1080,16:09,1.59,2.08,357.8,233.3,Windows 10 Pro,i51235U,8,Intel Iris Xe Graphics,-,256,SSD,-,58,65,MaxxAudio Pro,2,FALSE,TRUE,TRUE,TRUE,TRUE,-,WiFi 6E (802.11ax),5.40E+12,607DF,-,Notebooks
Fujitsu Lifebook A3511 FHD i51135G7 8GB 512GBSSD DVD ohne OS,543.69,15.6,39.6,1920x1080,-,1.95,23.9,361,244,Nein,i51135G7,8,Intel Iris Xe Graphics,-,512,SSD,-,-,-,-,2,FALSE,FALSE,TRUE,TRUE,TRUE,5.1,WiFi 6 (802.11ax),4.07E+12,FPC04913BS,-,Notebooks
"Lenovo ThinkBook 14 AMD G4 14.0"" R55625U 8/256GB FHD IPS W11P",646.48,14,35.6,1920x1080,16:09,1.4,17.9,323,218,Windows 11 Pro,AMD SoC,8,AMD Radeon Graphics,-,256,SSD,6,45,65,Dolby Audio,2,FALSE,TRUE,FALSE,TRUE,TRUE,5.1,WiFi 6 (802.11ax),1.96E+11,21DK000AGE,-,Notebooks
Lenovo V17 G4 i31315U 16/512GB SSD FHD IPS W11P,672.02,17,43.9,1920x1080,16:09,2.02,19.9,399,274,Windows 11 Pro,Intel SoC,16,Intel® UHD Graphics,-,512,SSD,7.25,45,65,Dolby Atmos,2,FALSE,FALSE,TRUE,TRUE,TRUE,5.1,WiFi 6 (802.11ax),1.98E+11,83A2000XGE,-,Notebooks
Lenovo V17 G4 Intel Core i51335U No Touch FHD 8GB 256GB SSD UMA W11P WWAN No Iron Grey TopSeller,785.22,17.3,43.9,1920x1080,16:09,2.02,19.9,399,274,Windows 11 Pro,Intel SoC,8,Intel Iris Xe Graphics,-,256,SSD,7.25,45,65,Dolby Atmos,2,FALSE,FALSE,TRUE,TRUE,TRUE,5.1,WiFi 6 (802.11ax),1.97E+11,83A20000GE,-,Notebooks
"Notebook 15.6"" Dell Latitude 5540 I51335U 16GB 256GB SSD FHD W11P",926.8,15.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,FALSE,FALSE,FALSE,FALSE,FALSE,-,-,5.40E+12,7363G,-,Notebooks
Lenovo ThinkPad E14 G4 i71255U 16/512 SSD FHD IPS W11P,938.51,14,35.6,1920x1080,16:09,1.64,17.9,324,220.7,Windows 11 Pro,Intel SoC,16,Intel Iris Xe Graphics,-,512,SSD,-,57,65,Dolby Audio,2,FALSE,TRUE,FALSE,TRUE,TRUE,5.2,WiFi 6 (802.11ax),1.97E+11,21E30065GE,-,Notebooks
LENOVO TP L14 G4 R7P 7730U 16GB,1168.99,14,35.6,1920x1080,16:09,1.4,19.8,325.4,217,Windows 11 Pro,AMD SoC,16,AMD Radeon,-,512,SSD,-,57,65,-,2,FALSE,TRUE,FALSE,TRUE,TRUE,5.1,WiFi 6E (802.11ax),1.98E+11,21H50027GE,-,Notebooks
Fujitsu LIFEBOOK A3511 FHD i51135G7 8GB 512GBSSD DVD W11H,606.85,15.6,39.6,1920x1080,-,1.95,23.9,361,244,Windows 11 Home,i51135G7,8,Intel Iris Xe Graphics,-,512,SSD,-,-,-,-,2,FALSE,FALSE,TRUE,TRUE,TRUE,5.1,WiFi 6 (802.11ax),-,FPC0C071BP,-,Notebooks
Fujitsu Lifebook A3511 FHD i51135G7 16GB 512GBSSD DVD,726.44,15.6,39.6,1920x1080,-,1.95,23.9,361,244,Windows 11 Pro,i51135G7,16,Intel Iris Xe Graphics,-,512,SSD,-,-,-,-,2,FALSE,FALSE,TRUE,TRUE,TRUE,5.1,WiFi 6 (802.11ax),4.07E+12,FPC04993BP,-,Notebooks
LENOVO TP L15 G4 I71355U 16GB,1306.55,15.6,39.6,1920x1080,16:09,1.77,19.9,360.2,237,Windows 11 Pro,Intel SoC,16,Intel Iris Xe Graphics,-,512,SSD,-,57,65,Dolby Audio,2,FALSE,TRUE,TRUE,TRUE,TRUE,5.1,WiFi 6 (802.11ax),1.98E+11,21H3002EGE,-,Notebooks
Acer Extensa21533 EX2153333BM i3N305/8GB/256GB SSD Linux,401.32,15.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,FALSE,FALSE,FALSE,FALSE,FALSE,-,-,4.71E+12,NX.EH6EG.003,-,Notebooks
"Lenovo ThinkBook 15 AMD G4 15.6"" R55625U 8/256GB FHD IPS W11P",683.15,15.6,39.6,1920x1080,16:09,1.7,18.9,357,235,Windows 11 Pro,AMD SoC,8,AMD Radeon Graphics,-,256,SSD,6,45,65,Dolby Audio,2,FALSE,TRUE,TRUE,TRUE,TRUE,5.1,WiFi 6 (802.11ax),1.96E+11,21DL0005GE,-,Notebooks
LENOVO TP L15 G4 I51335U 16GB 512GB SSD 15.6 FHD W11P 4G,1174.32,15.6,39.6,1920x1080,16:09,1.77,19.9,360.2,237,Windows 11 Pro,Intel SoC,16,Intel Iris Xe Graphics,-,512,SSD,-,57,65,Dolby Audio,2,FALSE,TRUE,TRUE,TRUE,TRUE,5.1,WiFi 6 (802.11ax),1.98E+11,21H3002BGE,-,Notebooks
Lenovo V17 G4 Intel Core i51335U FHD 16GB 512GB SSD UMA WWAN No W11P Iron Grey TopSeller,847.59,17.3,43.9,1920x1080,16:09,2.02,19.9,399,274,Windows 11 Pro,Intel SoC,16,Intel Iris Xe Graphics,-,512,SSD,7.25,45,65,Dolby Atmos,2,FALSE,FALSE,TRUE,TRUE,TRUE,5.1,WiFi 6 (802.11ax),1.97E+11,83A20001GE,-,Notebooks
Fujitsu LIFEBOOK A3511 i31115G4 FHD 8GB 256GB SSD W11P Academic,412.35,15.6,39.6,1920x1080,-,1.95,23.9,361,244,Windows 11 Pro Education,i31115G4,8,Intel® UHD Graphics,-,256,SSD,-,45,-,-,2,FALSE,FALSE,TRUE,TRUE,TRUE,5.1,WiFi 6 (802.11ax),4.07E+12,FPC04951BS,-,Notebooks
"Lenovo ThinkPad E14 AMD G5 14.0"" R57530U 16/512 SSD WUXGA W11P",892.35,14,35.6,1920x1200,16:10,1.53,18,313,219.3,Windows 11 Pro,AMD SoC,16,AMD Radeon Graphics,-,512,SSD,-,57,65,Dolby Atmos,2,FALSE,TRUE,FALSE,TRUE,TRUE,5.1,WiFi 6 (802.11ax),1.98E+11,21JR000CGE,-,Notebooks
ACER CB3153HC0AY N4120,336.42,15.6,39.6,1920x1080,16:09,1.63,20.3,366.4,250.5,ChromeOS,N4120,4,Intel® UHD Graphics 600,-,128,eMMC,12.5,48,45,-,2,FALSE,FALSE,TRUE,TRUE,TRUE,5,WiFi 5 (802.11ac),4.71E+12,NX.ATDEG.007,-,Notebooks
LENOVO TP L14 G4 I51335U 16GB 512GB SSD 14.0 FHD W11P,1125.09,14,35.6,1920x1080,16:09,1.4,19.8,325.4,217,Windows 11 Pro,Intel SoC,16,Intel Iris Xe Graphics,-,512,SSD,-,57,65,Dolby Audio,2,FALSE,TRUE,FALSE,TRUE,TRUE,5.1,WiFi 6 (802.11ax),1.98E+11,21H1003DGE,-,Notebooks
Fujitsu Lifebook A3511 i51135G7 FHD 8GB 256GB SSD DVD W11P,610.83,15.6,39.6,1920x1080,-,1.95,23.9,361,244,Windows 11 Pro,i51135G7,8,Intel Iris Xe Graphics,-,256,SSD,-,-,-,-,2,FALSE,FALSE,TRUE,TRUE,TRUE,5.1,WiFi 6 (802.11ax),4.07E+12,FPC04911BS,-,Notebooks
"Lenovo ThinkBook 15 G4 15.6"" i51235U 8/256GB FHD IPS W11P",731.31,15.6,39.6,1920x1080,16:09,1.7,18.9,357,235,Windows 11 Pro,Intel SoC,8,Intel Iris Xe Graphics,-,256,SSD,6,45,65,Dolby Audio,2,FALSE,TRUE,TRUE,TRUE,TRUE,5.1,WiFi 6 (802.11ax),1.96E+11,21DJ000CGE,-,Notebooks
Lenovo ThinkPad E16 AMD G1 R57530U 8/256 SSD WUXGA W11P,818.92,16,40.6,1920x1200,-,1.97,19.9,356.1,247.7,Windows 11 Pro,AMD SoC,8,AMD Radeon,-,256,SSD,-,57,65,Dolby Atmos,2,FALSE,TRUE,TRUE,TRUE,TRUE,5.1,WiFi 6 (802.11ax),1.98E+11,21JT0009GE,-,Notebooks
Dell Latitude 3540 I51335U 8GB 256GB SSD FHD W11P,749.99,15.6,39.6,1920x1080,16:09,1.81,1.81,359,239.7,Windows 11 Pro,i51335U,8,Intel Iris Xe Graphics,-,256,SSD,-,54,65,MaxxAudio Pro,2,FALSE,TRUE,FALSE,TRUE,TRUE,-,WiFi 6E (802.11ax),5.40E+12,6HXYV,-,Notebooks
LENOVO IDEAPAD 5G SNAPDRAGON 14IN 8GB,1042.81,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,FALSE,FALSE,FALSE,FALSE,FALSE,-,-,1.96E+11,82KF000AGE,-,Notebooks
Acer Aspire 5 A51753 Core i7 1255U  16 GB RAM  1.024 TB SSD  Deutsch,1138.28,17.3,43.9,1920x1080,16:09,2.3,19.9,402.1,257.9,Windows 11 Pro,Intel SoC,16,Intel Iris Xe Graphics,-,1,SSD,6,50,65,-,2,FALSE,FALSE,TRUE,TRUE,TRUE,5.2,WiFi 6E (802.11ax),4.71E+12,NX.K61EG.001,-,Notebooks
Dell PRECISION 7780 I713850HX 32GB,3926.75,17,43.9,1920x1080,16:09,3.02,2.59,398,265,Windows 11 Pro,Intel,32,Intel® UHD Graphics,NVIDIA RTX 3500,1,SSD,-,93,240,-,2,FALSE,TRUE,TRUE,TRUE,TRUE,-,WiFi 6E (802.11ax),5.40E+12,HG6VK,-,Notebooks
"Apple MacBook Air Z12A Apple M1 Chip 8C CPU und 7C GPU 16C N.E. 16GB 256GB SSD, gold",1215.41,13.3,33.8,2560x1600,16:09,1.29,16.1,304.1,212.4,macOS Big Sur,M1,16,Apple GPU,-,256,SSD,18,49.9,30,Dolby Atmos,2,FALSE,TRUE,FALSE,TRUE,TRUE,5,WiFi 6 (802.11ax),4.06E+12,MGND3D/A410165,2020,Notebooks
Lenovo ThinkPad X13 Yoga Gen 1 20SY  FlipDesign  Intel Core i7 10610U / 1.8 GHz  vPro  kein Betriebssystem  UHD Graphic,1222.97,13.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,FALSE,FALSE,FALSE,FALSE,FALSE,-,-,1.96E+11,20SYS6TQ00?ABVERKAUF,-,Notebooks
Apple Macbook Air 13 M2 CHIP 8C/8C 8GB RAM 512GB 30W MIDNIGHT,1598.37,13,34.5,2560x1664,-,1.24,11.3,304.1,215,macOS Monterey,M2,8,Apple GPU,-,512,SSD,-,52.6,30,-,4,FALSE,TRUE,FALSE,TRUE,TRUE,5,WiFi 6 (802.11ax),-,Z160GR02,2022,Notebooks
Microsoft MICROSOFT Surface Laptop 5 I5/8/512 W11 platin,1443.06,13.5,34.3,2256x1504,3:02,1.27,14.5,308,223,Windows 11 Pro,i51245U,8,Intel Iris Xe Graphics,-,512,SSD,18,47.4,65,-,-,TRUE,TRUE,FALSE,TRUE,TRUE,5.1,WiFi 6 (802.11ax),-,R1T00005,2022,Notebooks
Lenovo TP L15 G3 R55675U 8GB,1017.06,15.6,39.6,1920x1080,16:09,1.76,19.9,360.2,237,Windows 11 Pro,AMD SoC,8,AMD Radeon Graphics,-,256,SSD,-,57,65,Dolby Audio,2,FALSE,TRUE,TRUE,TRUE,TRUE,5.2,WiFi 6E (802.11ax),1.97E+11,21C7003VGE,-,Notebooks
MSI Stealth 17 Studio A13VH014  Intel Core i9 13900H  Win 11 Home  GeForce RTX 4080  64 GB RAM  2 TB SSD NVMe  43.9 cm,4899.28,17.3,43.9,3840x2160,-,2.8,20.1,397.6,283.5,Windows 11 Home,i913900H,64,Intel Iris Xe Graphics,NVIDIA GeForce RTX 4080,2,SSD,-,99,240,-,2,FALSE,TRUE,TRUE,TRUE,TRUE,5.3,WiFi 6E (802.11ax),4.71E+12,0017P2014,-,Notebooks
Apple MacBook Pro 16 M2 MAX 12C/38C 64GB RAM 1TB SSD  GREY,4818.05,16.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,FALSE,FALSE,FALSE,FALSE,FALSE,-,-,-,Z176GR05,-,Notebooks
Microsoft Surface Laptop Studio Core i7/32GB/1TB/ GF RTX A2000 Win10Pro Platinum,3254.68,14.4,36.6,2400x1600,3:02,1.82,18.9,323.3,228.3,Windows 10 Pro,i711370H,32,Intel Iris Xe Graphics,NVIDIA RTX A2000,1000,SSD,18,58,102,Dolby Atmos,4,TRUE,TRUE,FALSE,TRUE,TRUE,5.1,WiFi 6 (802.11ax),8.90E+11,AIC00030,-,Notebooks
Apple Macbook Pro 16 M2 PRO 12C/19C,3856.34,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,FALSE,FALSE,FALSE,FALSE,FALSE,-,-,-,Z178GR05,-,Notebooks
Apple Macbook AIR 13 M2 CHIP 8C/10C,3067.31,13,34.5,2560x1664,-,1.24,11.3,304.1,215,macOS Monterey,M2,24,Apple GPU,-,2000,SSD,-,52.6,35,-,4,FALSE,TRUE,FALSE,TRUE,TRUE,5,WiFi 6 (802.11ax),-,Z15ZGR09,-,Notebooks
APPLE MACBOOK AIR 13 M2 CHIP 8C/10C,1857.88,6,34.5,2560x1664,-,1.24,11.3,304.1,215,macOS Monterey,M2,16,Apple GPU,-,256,SSD,-,52.6,30,-,4,FALSE,TRUE,FALSE,TRUE,TRUE,5,WiFi 6 (802.11ax),-,Z15WGR14,2022,Notebooks
TERRA MOBILE 1778R i713700H W11P (1920x1080,1669,17.3,43.9,1920x1080,16:09,2.5,25.8,396,262,Windows 11 Pro,i713700H,16,Intel Iris Xe Graphics,NVIDIA GeForce RTX 3050,1,SSD,4,-,-,-,-,FALSE,TRUE,TRUE,TRUE,TRUE,5.2,WiFi 6 (802.11ax),4.04E+12,1220783,-,Notebooks
Terra MOBILE 1716A,649,17.3,43.9,1920x1080,16:09,2.4,24.8,399,268,Windows 11 Pro,G6405U,8,Intel® UHD Graphics,-,256,SSD,6,-,-,-,-,FALSE,TRUE,TRUE,TRUE,TRUE,5,WiFi 5 (802.11ac),4.04E+12,1220762,-,Notebooks
Microsoft Surface Laptop 5 i5 8GB 512GB 2256x1504/Touch/platin W10P,1495.12,13.5,34.3,2256x1504,3:02,1.27,14.5,308,223,Windows 10 Pro,i51245U,8,Intel Iris Xe Graphics,-,512,SSD,18,47.4,65,-,-,TRUE,TRUE,FALSE,TRUE,TRUE,5.1,WiFi 6 (802.11ax),1.96E+11,R1U00005,2022,Notebooks
Microsoft Surface Laptop 5  i7/ 8GB/ 512GB W10P platinum,1734.32,15,38.1,2496x1664,3:02,1.56,14.7,340,244,Windows 10 Pro,i71265U,8,Intel Iris Xe Graphics,-,512,SSD,17,47.4,65,Dolby Atmos,-,TRUE,TRUE,FALSE,TRUE,TRUE,5.1,WiFi 6 (802.11ax),1.96E+11,RG100005,2022,Notebooks
APPLE MACBOOK AIR 15 M2 8C/10C/16C 8GB RAM 2TB,2633.26,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,FALSE,FALSE,FALSE,FALSE,FALSE,-,-,-,Z18UGR03,-,Notebooks
Apple MacBook Air Z127 Apple M1 Chip 8C CPU und 7C GPU 16C N.E. 8GB 256GB SSD EN int  silber,1008.99,13.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,FALSE,FALSE,FALSE,FALSE,FALSE,-,-,4.06E+12,MGN93D/A410269,-,Notebooks
Microsoft Surface Laptop 4 i7 8GB 512GB/2496x1664/black W10P,1762.54,15,38.1,2496x1664,3:02,1.54,14.7,339.5,224,Windows 10 Pro,i71185G7,8,Intel Iris Xe Graphics,-,512,SSD,16.5,-,65,Dolby Atmos,2,TRUE,TRUE,FALSE,TRUE,TRUE,5,WiFi 6 (802.11ax),8.90E+11,5L100005,2021,Notebooks
Acer Extensa 15 EX21522R9LY schwarz (NX.EG9EG.001,515.04,15.6,39.6,1920x1080,16:09,1.9,19.9,363.4,247.5,Windows 10 Pro,3250U,8,AMD Radeon Graphics,-,256,SSD,9,36.7,45,-,2,FALSE,FALSE,TRUE,TRUE,TRUE,-,WiFi 5 (802.11ac),4.71E+12,NX.EG9EG.001,-,Notebooks
